region,latitude,longitude,crime_type,severity,hour,is_night,weather,is_weekend,safety_score,is_safe
Residential A,40.72087152570384,-73.99856688653288,Robbery,3,15,0,Clear,0,76.04755674571823,1
Residential A,40.71696885678483,-73.98743713271398,Harassment,3,11,0,Rain,1,72.77253393707714,1
Residential A,40.70923418345843,-73.99243305360508,Harassment,3,11,0,Snow,0,84.97237503039355,1
Residential A,40.72799068073142,-73.99493868549565,Verbal Abuse,2,15,0,Rain,0,69.55672322635677,1
Residential A,40.7095133196912,-73.99599721547831,Sexual Assault,8,6,0,Rain,1,84.10193370047163,1
Residential A,40.71771677915662,-73.9888414520185,Verbal Abuse,2,8,0,Clear,0,77.84121862528875,1
Residential A,40.71292791759976,-73.98245509805847,Sexual Assault,8,10,0,Fog,0,90.39982025278316,1
Residential A,40.72763668149719,-73.99099262746309,Sexual Assault,8,5,1,Clear,1,81.6311271136541,1
Residential A,40.725456977662574,-74.00103065907794,Robbery,3,12,0,Clear,0,85.87744817552198,1
Residential A,40.72263974309436,-74.0078385388686,Sexual Assault,8,23,1,Snow,0,72.9913055111739,1
Residential A,40.712462109094034,-73.99107868825686,Robbery,3,18,1,Clear,0,91.12462014582164,1
Residential A,40.719063909766334,-73.99490773007005,Verbal Abuse,2,19,1,Snow,0,64.37532438375,1
Residential A,40.72858590545932,-74.0138972635206,Eve Teasing,2,9,0,Fog,0,68.54912975291464,1
Residential A,40.740515743218204,-74.00352368124042,Harassment,3,2,1,Rain,0,77.69915488647204,1
Residential A,40.71449068431135,-73.99761281517887,Harassment,3,13,0,Clear,1,67.88558485956177,1
Residential A,40.72099014449487,-74.00022414728377,Indecent Exposure,4,12,0,Fog,0,82.4980626003137,1
Residential A,40.71708120394183,-73.99023590641659,Verbal Abuse,2,11,0,Clear,0,68.13013587412144,1
Residential A,40.728315426650724,-73.99378739337651,Harassment,3,10,0,Rain,0,72.0542862162715,1
Residential A,40.70904208100933,-74.00254039246943,Robbery,3,9,0,Clear,1,89.19791324050006,1
Residential A,40.72200033787312,-73.99567010041726,Assault,5,8,0,Clear,1,67.05702934910092,1
Residential A,40.72230140651267,-74.00270246663997,Sexual Assault,8,13,0,Clear,0,77.23664595073465,1
Residential A,40.71041103838552,-74.00136557209727,Indecent Exposure,4,10,0,Clear,0,86.88563367886155,1
Residential A,40.716204504652325,-73.99543974076204,Verbal Abuse,2,10,0,Clear,1,78.7013167325272,1
Residential A,40.716387698070854,-73.99377509074625,Assault,5,12,0,Clear,0,71.25288416790617,1
Residential B,40.70340090325749,-74.0079290011251,Assault,5,20,1,Clear,0,61.78140262531736,1
Residential B,40.7226775735796,-74.02511927309364,Robbery,3,14,0,Clear,0,58.24002197227305,1
Residential B,40.68932578735766,-74.03594953114867,Sexual Assault,8,14,0,Clear,1,57.70198051906209,1
Residential B,40.706434059610714,-74.0092464327548,Indecent Exposure,4,4,1,Clear,1,56.38485594805635,1
Residential B,40.687327147959984,-73.99262150740832,Verbal Abuse,2,14,0,Fog,1,54.152729642271666,1
Residential B,40.71564658850408,-73.99220687165152,Sexual Assault,8,21,1,Clear,0,37.95459493832192,0
Residential B,40.725304486676436,-74.00510821975654,Assault,5,13,0,Fog,0,74.19837123394075,1
Residential B,40.70029744283733,-74.00001453639331,Robbery,3,18,1,Clear,1,64.75749055877253,1
Residential B,40.707079896629246,-74.01707130003503,Robbery,3,22,1,Clear,0,70.51919662987979,1
Residential B,40.698716691654106,-74.0170023333539,Sexual Assault,8,9,0,Fog,1,65.42382113499822,1
Residential B,40.71802783276821,-74.0237979634537,Eve Teasing,2,17,0,Clear,0,52.288247075498475,1
Residential B,40.71556288483746,-74.01102472243427,Verbal Abuse,2,17,0,Clear,1,61.79683492577264,1
Residential B,40.71531234905074,-74.01526763401127,Verbal Abuse,2,20,1,Clear,0,63.9388349597587,1
Residential B,40.69503248097594,-74.03403862475125,Stalking,4,10,0,Rain,1,51.73972357114813,1
Residential B,40.69749286838119,-74.0306011050691,Indecent Exposure,4,6,0,Fog,0,45.080975373068746,0
Residential B,40.70986741502158,-74.0130268658771,Assault,5,9,0,Clear,0,64.4007359523518,1
Residential B,40.71220523760001,-74.03163842201839,Harassment,3,9,0,Clear,1,60.4811882013253,1
Residential B,40.72260831339938,-74.0162557558793,Verbal Abuse,2,10,0,Clear,0,49.51313388364404,0
Residential B,40.70135645090113,-74.02083011748809,Indecent Exposure,4,23,1,Clear,1,47.0067639821721,0
Residential B,40.70002969309334,-74.02453157504755,Sexual Assault,8,22,1,Clear,1,51.322612968587094,1
Residential B,40.71171136231461,-74.01977536537692,Harassment,3,7,0,Clear,1,61.57164684940265,1
Residential B,40.68894545300961,-74.02235274719378,Harassment,3,14,0,Clear,0,49.43302161826384,0
Residential B,40.706764318457665,-74.008226808534,Sexual Assault,8,11,0,Fog,1,54.41192168872042,1
Residential B,40.69012625553596,-74.01412795007963,Verbal Abuse,2,15,0,Clear,0,62.50709777857417,1
Residential B,40.710547320688484,-74.01889462887287,Sexual Assault,8,19,1,Clear,0,51.2237760985051,1
Residential B,40.70501543968412,-73.99220154517026,Robbery,3,9,0,Clear,0,59.710076080812996,1
Residential B,40.716369357065545,-74.00554807011987,Indecent Exposure,4,11,0,Clear,0,68.98331116178841,1
Residential B,40.68607966427514,-74.0156213606647,Assault,5,11,0,Rain,0,48.05800160513916,0
Residential B,40.70606561891395,-74.01729498415743,Assault,5,18,1,Clear,0,56.763305586651626,1
Residential B,40.711723929698806,-73.99656683953874,Assault,5,18,1,Clear,0,64.9871090984981,1
Residential B,40.693409521235594,-74.0077314750093,Stalking,4,13,0,Clear,0,74.23641070036729,1
Residential B,40.70112508685094,-74.00787495557908,Robbery,3,14,0,Clear,1,59.113522172023025,1
Residential B,40.71315968893312,-74.0050413040762,Stalking,4,12,0,Clear,1,72.74463129811951,1
Residential B,40.71405645903304,-74.01347680206796,Assault,5,0,1,Rain,0,83.68481709325381,1
Residential B,40.708947704003,-74.01511707933513,Assault,5,17,0,Fog,0,80.91379077391167,1
Residential B,40.693869358988124,-74.01066936053259,Harassment,3,10,0,Rain,0,51.682237903041,1
Residential B,40.70726429211212,-73.99981204782107,Assault,5,10,0,Clear,0,61.157919129843236,1
Residential B,40.69289738209153,-74.00071765785525,Indecent Exposure,4,2,1,Clear,1,62.86384960925077,1
Residential B,40.70739734672641,-74.01062972343097,Verbal Abuse,2,11,0,Clear,0,63.54234734529208,1
Residential B,40.70418806815864,-74.00664666564636,Assault,5,8,0,Clear,0,58.591995403584875,1
Residential B,40.6951494047532,-74.02426510265356,Robbery,3,12,0,Rain,0,48.72156071557582,0
Residential B,40.69759062886317,-74.00644106694595,Stalking,4,19,1,Rain,0,69.56860781725683,1
Residential B,40.68872653526516,-74.01973523051403,Harassment,3,13,0,Clear,1,54.26731413960783,1
Residential B,40.71883135646778,-74.02180152365752,Indecent Exposure,4,16,0,Fog,0,47.4099737706623,0
Residential B,40.7095416184951,-74.00099864288867,Stalking,4,10,0,Clear,1,71.46612731088595,1
Residential B,40.70205288961156,-74.02718818333217,Eve Teasing,2,16,0,Clear,1,57.92651006561654,1
Residential B,40.68889918755221,-74.02383109945487,Verbal Abuse,2,15,0,Clear,0,67.34165102053768,1
Residential B,40.70168221228228,-74.0302859129626,Indecent Exposure,4,13,0,Clear,1,71.59589898143476,1
Residential B,40.68062609859825,-74.01252867067791,Sexual Assault,8,12,0,Snow,0,60.77257666145919,1
Residential B,40.706255452792995,-74.01681558921595,Assault,5,11,0,Fog,0,57.9661068064847,1
Residential B,40.70496175509248,-73.99541608982327,Eve Teasing,2,8,0,Clear,0,66.85574270740875,1
Residential B,40.7193400100373,-74.02386639169205,Harassment,3,11,0,Rain,0,53.23292787727647,1
Residential B,40.72521097770387,-74.00971199489882,Assault,5,9,0,Clear,0,67.4686701083538,1
Residential B,40.68885823665035,-73.99071065261923,Eve Teasing,2,10,0,Clear,0,62.05102982450652,1
Residential B,40.70928523295747,-74.02196016220552,Stalking,4,22,1,Snow,0,61.655661929143896,1
Residential B,40.703203696272745,-74.00720869374412,Eve Teasing,2,9,0,Clear,0,63.707757516194526,1
Residential B,40.714990850599825,-74.02924108171008,Eve Teasing,2,22,1,Snow,0,56.99903303914582,1
Residential B,40.70262856090564,-74.01171373884624,Assault,5,12,0,Fog,0,52.880638300652635,1
Residential B,40.71238441910913,-74.01163939920511,Stalking,4,15,0,Clear,1,57.194575141302174,1
Residential B,40.710881572644354,-74.02206475500766,Harassment,3,8,0,Fog,0,53.605432348952604,1
Residential B,40.71628603392122,-74.00139832922206,Eve Teasing,2,1,1,Clear,0,51.278559531001406,1
Residential B,40.70426712120996,-74.01427603352182,Harassment,3,8,0,Clear,1,59.302862627222,1
Residential B,40.72233324705273,-73.9981619192298,Stalking,4,13,0,Clear,0,70.30007579540425,1
Residential B,40.70064947399764,-74.02978002255304,Robbery,3,6,0,Clear,1,47.87136550691756,0
Residential B,40.72104624708055,-74.02018071152402,Sexual Assault,8,3,1,Clear,0,69.27434143933408,1
Residential B,40.701132066621426,-74.01506736156114,Robbery,3,8,0,Clear,0,58.35340620290096,1
Residential B,40.70156595929298,-74.00460389618051,Verbal Abuse,2,20,1,Clear,0,66.94449509346998,1
Residential B,40.70318266462384,-74.02441381486139,Assault,5,6,0,Clear,1,51.48082607057615,1
Residential B,40.715905187536485,-74.01209789256905,Eve Teasing,2,9,0,Clear,0,62.736598851473396,1
Residential B,40.717547448373374,-74.00248471130786,Sexual Assault,8,12,0,Clear,1,63.746847839326904,1
Residential B,40.69399363662165,-74.0161005573579,Eve Teasing,2,13,0,Rain,0,66.8876928835664,1
Residential B,40.7137865485018,-74.00151306801355,Verbal Abuse,2,13,0,Rain,0,50.522969387827864,1
Residential B,40.71167343427725,-74.0035393057735,Assault,5,14,0,Snow,0,56.13885290621508,1
Residential B,40.71120711753105,-74.02926712305766,Indecent Exposure,4,10,0,Clear,0,82.40615664455086,1
Residential B,40.7038357759997,-74.00652551789318,Sexual Assault,8,8,0,Clear,0,57.97227106117464,1
Residential B,40.70554694865375,-74.01058580240107,Verbal Abuse,2,1,1,Clear,0,68.0364424848264,1
Residential B,40.70323691517377,-74.01450002367072,Assault,5,14,0,Clear,1,79.15219635669948,1
Residential B,40.704529565517014,-74.00045689898204,Robbery,3,16,0,Clear,0,53.46341961673703,1
Residential B,40.67134704080167,-74.02051912156493,Eve Teasing,2,10,0,Snow,0,55.00594310989167,1
Residential B,40.70495798084609,-73.99794637643487,Robbery,3,6,0,Fog,1,70.71033314722669,1
Residential B,40.70911633453407,-74.01816738162766,Verbal Abuse,2,15,0,Clear,1,59.95081924933375,1
Residential B,40.6983024470021,-74.00464603550195,Harassment,3,8,0,Clear,0,66.6084717079945,1
Residential B,40.70145117132666,-74.04149436481308,Assault,5,5,1,Clear,1,48.38638169097082,0
Residential B,40.692203521516504,-74.02624200096948,Robbery,3,17,0,Clear,0,63.392204793250784,1
Residential B,40.70279936752547,-74.02609179459887,Stalking,4,9,0,Clear,0,49.357581210904726,0
Residential B,40.697924221089814,-74.01231332074896,Stalking,4,9,0,Clear,0,57.341490765156465,1
Residential B,40.696860198453145,-73.99710623056285,Assault,5,10,0,Clear,1,56.15882994107874,1
Residential B,40.71494868693788,-74.02033844643815,Sexual Assault,8,9,0,Clear,0,67.83964573916242,1
Residential B,40.69676890992884,-74.01536806845974,Indecent Exposure,4,12,0,Fog,1,45.570385598532624,0
Residential B,40.71067256402058,-74.0083554661564,Sexual Assault,8,15,0,Clear,0,71.4058033097039,1
Residential B,40.69857562239718,-74.02199551163186,Eve Teasing,2,9,0,Clear,0,63.22685953739596,1
Residential B,40.70018282949064,-74.01257397186946,Assault,5,9,0,Clear,0,51.86063097301574,1
Residential B,40.69553019055467,-74.02140065783601,Harassment,3,15,0,Clear,1,62.86251271300776,1
Residential B,40.719268361417555,-74.01626660881531,Sexual Assault,8,20,1,Fog,1,51.900040689466145,1
Residential B,40.707159038705264,-74.01577049912126,Assault,5,20,1,Clear,0,42.4424210488834,0
Residential B,40.70417486481089,-74.03205207607776,Stalking,4,8,0,Clear,0,68.87445019119629,1
Residential B,40.70662855481784,-74.02643133001196,Robbery,3,22,1,Fog,0,65.210311566142,1
Residential B,40.709121638465035,-74.02297780726074,Stalking,4,1,1,Clear,0,61.19839415131044,1
Residential B,40.70093076737665,-74.01777074976187,Harassment,3,14,0,Clear,0,62.60602130597442,1
Residential B,40.693340258143195,-74.01397309483251,Verbal Abuse,2,6,0,Rain,0,59.288394460580506,1
Residential B,40.70833963699278,-74.02182714316153,Verbal Abuse,2,16,0,Clear,0,48.74980969789464,0
Residential B,40.694496828656774,-74.02597292269722,Assault,5,12,0,Clear,0,50.89990111545096,1
Residential B,40.7022242769144,-74.00803258313111,Indecent Exposure,4,9,0,Clear,0,58.91836364810636,1
Residential B,40.68346411887055,-74.01275579961617,Sexual Assault,8,19,1,Clear,0,87.01413088989703,1
Residential B,40.70592665338644,-74.0080611019407,Indecent Exposure,4,9,0,Clear,0,81.02715690754178,1
Residential B,40.715933133786685,-74.00743952224019,Indecent Exposure,4,14,0,Clear,0,69.38514281831476,1
Residential B,40.69705578883148,-74.02593879228642,Harassment,3,14,0,Rain,1,45.95425528336867,0
Residential B,40.681575216623344,-74.01200328022662,Robbery,3,17,0,Rain,1,56.33573319366911,1
Residential B,40.72162185133248,-74.01437976822044,Assault,5,12,0,Rain,0,66.5095592249481,1
Residential B,40.69232942897935,-74.01706085373038,Sexual Assault,8,17,0,Rain,1,50.16645142965295,1
Residential B,40.70414907839646,-74.01632531625421,Stalking,4,10,0,Rain,0,64.69651486241906,1
Residential B,40.693218203126655,-74.0106714959748,Verbal Abuse,2,13,0,Clear,1,60.71083583296529,1
Residential B,40.712713445792126,-74.01648321922853,Stalking,4,14,0,Clear,1,52.95356701876668,1
Residential B,40.71605481352342,-74.0397668155603,Sexual Assault,8,9,0,Fog,0,64.66012798156865,1
Residential B,40.69872595086817,-74.0232504195889,Harassment,3,18,1,Rain,0,63.525539275835804,1
Residential B,40.712631423007096,-74.00577518829768,Harassment,3,10,0,Clear,0,72.11375721796267,1
Residential B,40.69691928304495,-74.00783945665108,Eve Teasing,2,14,0,Rain,0,72.18724154925349,1
Residential B,40.70268075997886,-74.01679756133076,Assault,5,13,0,Clear,0,72.35667286009331,1
Residential B,40.716545530187794,-74.00631347758738,Indecent Exposure,4,5,1,Fog,0,71.03928479007024,1
Residential B,40.7027532009837,-74.00424978785489,Robbery,3,13,0,Clear,0,78.46675362544994,1
Residential B,40.713882982738575,-74.00849128446055,Robbery,3,13,0,Clear,0,60.06095920045641,1
Residential B,40.70518539945289,-73.98934158340755,Indecent Exposure,4,16,0,Fog,0,44.73089814911098,0
Residential B,40.71761583765522,-74.01329790804125,Stalking,4,23,1,Fog,1,49.38963326767815,0
Residential B,40.69928071453801,-74.0068467583319,Stalking,4,1,1,Snow,0,50.857626785228696,1
Residential B,40.705502791216276,-73.99186466559748,Robbery,3,13,0,Clear,0,47.41378742632057,0
Residential B,40.709448029980194,-74.03026278993835,Assault,5,11,0,Fog,1,52.00256758215547,1
Residential B,40.70184291158269,-73.99885657083082,Sexual Assault,8,13,0,Fog,0,59.66950111269395,1
Residential B,40.693229683685466,-73.99937645490627,Sexual Assault,8,3,1,Clear,0,38.88118818386353,0
Residential B,40.72937670488428,-74.02427640237934,Robbery,3,13,0,Clear,0,46.38021670771464,0
Residential B,40.721239434870164,-74.01667247904739,Verbal Abuse,2,16,0,Snow,0,64.11521116333101,1
Residential B,40.68878676460535,-74.00829765159408,Stalking,4,9,0,Clear,0,61.76597033905729,1
Residential B,40.69534173229104,-74.01263282878973,Verbal Abuse,2,21,1,Clear,0,55.86737081073302,1
Residential B,40.713428098457136,-74.00950608471302,Stalking,4,14,0,Clear,0,50.83091703919759,1
Residential B,40.69144794592659,-74.03344880372838,Robbery,3,1,1,Clear,1,76.41536814594502,1
Residential B,40.691169590243874,-74.00398394492356,Indecent Exposure,4,6,0,Clear,0,40.02311856514406,0
Residential B,40.689236910032285,-74.01105242610892,Eve Teasing,2,9,0,Rain,0,55.61715067657235,1
Residential B,40.70318232013252,-74.01654203509712,Stalking,4,8,0,Clear,0,50.816245266171634,1
Residential B,40.7195678945109,-74.02784801250122,Stalking,4,23,1,Clear,0,60.898582728332315,1
Residential B,40.70285874968906,-73.99864509376383,Verbal Abuse,2,6,0,Snow,0,45.23912362196706,0
Residential B,40.69461459142964,-74.00387201804386,Sexual Assault,8,11,0,Clear,0,59.61176513302543,1
Residential B,40.71051063829568,-74.02976800646816,Indecent Exposure,4,7,0,Clear,0,63.30411322362778,1
Residential B,40.69763627247644,-74.01932575757124,Harassment,3,12,0,Rain,0,63.26508097662975,1
Residential B,40.70158174131117,-74.00596304091097,Harassment,3,21,1,Clear,0,62.32729174676053,1
Residential B,40.70138283012182,-74.0132133022478,Verbal Abuse,2,13,0,Fog,0,55.22596671651737,1
Residential B,40.701367455954895,-74.01305582778856,Harassment,3,10,0,Fog,0,51.14470423354566,1
Residential B,40.70132247996485,-74.00733822402378,Verbal Abuse,2,14,0,Fog,1,57.69864465290447,1
Residential B,40.70560141975927,-74.02167924930392,Sexual Assault,8,18,1,Clear,1,62.81717885128674,1
Residential B,40.71406834146373,-74.02951834745168,Verbal Abuse,2,11,0,Clear,1,38.531790678331795,0
Residential B,40.707609216568066,-74.00253773745659,Stalking,4,6,0,Clear,0,54.86286538287441,1
Residential B,40.70776330843001,-74.01097648011546,Harassment,3,15,0,Clear,0,75.5128119890135,1
Residential B,40.689702655218376,-74.02625141206471,Verbal Abuse,2,9,0,Clear,0,53.72439480662198,1
Residential B,40.713603325594164,-74.04267325422603,Stalking,4,8,0,Clear,0,60.75905105642486,1
Residential B,40.715364015907184,-74.00742956009256,Stalking,4,19,1,Clear,0,71.27941808772877,1
Residential B,40.7057582293098,-74.03269087732036,Verbal Abuse,2,8,0,Fog,1,42.091171538628515,0
Residential B,40.70980954656733,-74.01630363101314,Robbery,3,12,0,Clear,1,56.783924202874154,1
Residential B,40.71797297533925,-74.0157937614002,Robbery,3,15,0,Clear,1,51.11662014329545,1
Residential B,40.69972564485471,-74.01406242821096,Stalking,4,9,0,Clear,1,67.8682481439116,1
Residential B,40.705014673714416,-74.03437790156181,Harassment,3,15,0,Clear,1,69.21951557254975,1
Residential B,40.72454117800791,-73.99834546780168,Sexual Assault,8,16,0,Fog,0,60.6344197536632,1
Residential B,40.71594562454614,-74.00263510487815,Assault,5,13,0,Fog,0,62.63097083000208,1
Residential B,40.6917807411992,-74.01313313226696,Assault,5,15,0,Clear,0,53.70128152728483,1
Residential B,40.698395304800414,-74.012621192298,Stalking,4,12,0,Rain,0,44.74185017384211,0
Residential B,40.71657884911584,-74.01160526142247,Indecent Exposure,4,11,0,Clear,1,65.18876883863857,1
Residential B,40.712356551436415,-74.00574095823272,Harassment,3,11,0,Rain,0,67.33102061777434,1
Residential B,40.7003176849723,-74.01619187765965,Eve Teasing,2,21,1,Rain,0,71.87048921268155,1
Residential B,40.690530232844885,-74.02414664823165,Verbal Abuse,2,23,1,Fog,0,64.2099461827857,1
Residential B,40.70352116393976,-74.00937784963102,Verbal Abuse,2,13,0,Rain,1,69.71344228736389,1
Residential B,40.69507131294621,-74.02049238653312,Sexual Assault,8,23,1,Clear,0,66.09641932500438,1
Residential B,40.711335990420494,-74.00353733504757,Indecent Exposure,4,17,0,Rain,0,76.0660831367214,1
Residential B,40.69780966404037,-74.01762481047747,Indecent Exposure,4,6,0,Clear,0,57.407468074017075,1
Residential B,40.716599706666415,-74.00818182641703,Harassment,3,9,0,Clear,0,63.81819549944588,1
Residential B,40.70880520305316,-74.00809299110651,Verbal Abuse,2,12,0,Snow,1,60.365850089663425,1
Residential B,40.703336110605335,-74.02009065389959,Indecent Exposure,4,8,0,Fog,0,61.172220902356756,1
Residential B,40.70766996096857,-74.01784288227769,Sexual Assault,8,21,1,Clear,0,29.535754790675295,0
Residential B,40.71237039969638,-74.0119827333578,Harassment,3,21,1,Fog,0,68.61844207059998,1
Residential B,40.704216691510695,-74.02015469273084,Eve Teasing,2,14,0,Clear,0,73.16805472284196,1
Residential B,40.7031924242203,-74.01267553712412,Harassment,3,13,0,Clear,0,49.88163072130142,0
Residential B,40.710474377714156,-74.02832807978824,Verbal Abuse,2,13,0,Rain,0,54.56175132792568,1
Residential B,40.725501993920496,-74.01908259350733,Stalking,4,13,0,Clear,1,68.85094319878361,1
Residential B,40.696385565705356,-74.01402511060977,Assault,5,5,1,Clear,1,52.95955236489523,1
Residential B,40.70623025562528,-74.0175255111991,Indecent Exposure,4,10,0,Clear,0,55.62261278217524,1
Residential B,40.693902791717065,-74.01736596104037,Stalking,4,14,0,Clear,0,47.64099454041056,0
Residential B,40.70276751755102,-73.99235806716169,Sexual Assault,8,11,0,Clear,1,57.603698323693926,1
Residential B,40.70296831471015,-74.01660653286366,Stalking,4,23,1,Clear,0,60.55165399203954,1
Residential B,40.71515881184216,-74.00771375035634,Sexual Assault,8,2,1,Snow,0,63.63573399229261,1
Residential B,40.713590014329704,-74.01450150748157,Indecent Exposure,4,4,1,Fog,0,71.38430116561638,1
Residential B,40.71528573723351,-74.01369580892491,Verbal Abuse,2,7,0,Clear,1,39.539676644826,0
Residential B,40.698610149459334,-74.02580267059781,Robbery,3,11,0,Clear,1,56.579679725346594,1
Residential B,40.71492944669758,-74.01140432261712,Sexual Assault,8,10,0,Clear,0,44.57822915557172,0
Residential B,40.69984560708564,-74.01473396878747,Eve Teasing,2,10,0,Clear,1,61.42227116659195,1
Residential B,40.70870972558468,-74.01667127851566,Indecent Exposure,4,20,1,Snow,0,56.541785769289554,1
Residential B,40.70418125822809,-74.0093632634573,Eve Teasing,2,8,0,Clear,0,53.99464591338905,1
Residential B,40.694453270000004,-73.98869376719779,Sexual Assault,8,15,0,Clear,0,35.0100254015239,0
Residential B,40.72048074398544,-74.01568022890704,Eve Teasing,2,17,0,Clear,0,64.7826088872753,1
Residential B,40.70264469167139,-74.02790859832596,Robbery,3,13,0,Clear,0,65.98381877580118,1
Residential B,40.72941255845265,-74.00890490103788,Sexual Assault,8,9,0,Clear,0,68.94557767576508,1
Residential B,40.707136082583204,-74.01456449622567,Sexual Assault,8,8,0,Clear,1,60.71214207332119,1
Residential B,40.70447989219183,-74.02218423239685,Eve Teasing,2,12,0,Clear,0,62.97780963170647,1
Residential B,40.713712261980966,-74.03423738070143,Harassment,3,10,0,Clear,0,48.51818669651845,0
Residential B,40.6922126414518,-74.0272589226344,Indecent Exposure,4,21,1,Clear,1,47.578279726075316,0
Park Area,40.77662462698152,-73.96202296471185,Indecent Exposure,4,8,0,Clear,0,45.01227157666821,0
Park Area,40.785508705345926,-73.97731041982816,Robbery,3,16,0,Clear,1,41.761426099703236,0
Park Area,40.789779112354125,-73.97640271990198,Assault,5,18,1,Clear,1,53.66230487624998,1
Park Area,40.7772451525881,-73.97163833102826,Stalking,4,23,1,Clear,1,56.27399926969075,1
Park Area,40.782445435875786,-73.96417926693721,Indecent Exposure,4,0,1,Clear,0,36.580874042776024,0
Park Area,40.78541234371683,-73.94621722648256,Indecent Exposure,4,11,0,Fog,0,54.83055869495801,1
Park Area,40.78847558414393,-73.94777551933124,Robbery,3,1,1,Snow,0,46.95894135176687,0
Park Area,40.769772497212614,-73.9741563229636,Robbery,3,20,1,Clear,0,58.41038960548278,1
Park Area,40.80031377390779,-73.96360511318407,Indecent Exposure,4,14,0,Clear,0,58.16984326654028,1
Park Area,40.787072855076005,-73.94316885143569,Robbery,3,9,0,Clear,0,30.11715020150798,0
Park Area,40.78239459676255,-73.94251833038994,Assault,5,9,0,Clear,1,50.18963938165857,1
Park Area,40.796519266323145,-73.97447530740972,Sexual Assault,8,13,0,Clear,0,48.80602913961989,0
Park Area,40.807430383391676,-73.9831098636575,Indecent Exposure,4,15,0,Clear,0,25.74857085691444,0
Park Area,40.77042117568083,-73.96374190046515,Stalking,4,10,0,Clear,0,44.77671197295214,0
Park Area,40.785576337735584,-73.97200040895066,Indecent Exposure,4,21,1,Fog,0,47.23142907803501,0
Park Area,40.791937402628676,-73.96753086841015,Assault,5,1,1,Clear,1,52.115678999366736,1
Park Area,40.78299983556814,-73.96742660018826,Assault,5,2,1,Rain,0,57.28444032994621,1
Park Area,40.78722296841616,-73.97025744983269,Eve Teasing,2,22,1,Clear,1,48.956283951537976,0
Park Area,40.77824006618399,-73.94646103554305,Stalking,4,17,0,Rain,0,43.453912634665855,0
Park Area,40.76563198135689,-73.93976626668601,Harassment,3,13,0,Fog,0,66.01919869287829,1
Park Area,40.79694071144003,-73.97219891028723,Assault,5,17,0,Snow,0,51.73847802358619,1
Park Area,40.77936444447983,-73.97232706789097,Stalking,4,8,0,Clear,0,48.97793229048583,0
Park Area,40.797170430859545,-73.97638027067688,Indecent Exposure,4,13,0,Clear,0,74.13736135464242,1
Park Area,40.778505750493636,-73.95596941833263,Verbal Abuse,2,0,1,Clear,1,52.38998748482086,1
Park Area,40.7777034497537,-73.9811191601731,Harassment,3,10,0,Rain,1,56.050192938235085,1
Park Area,40.7829529311916,-73.94944288022084,Indecent Exposure,4,12,0,Clear,0,66.71492717866658,1
Park Area,40.78275119376062,-73.98469756176193,Indecent Exposure,4,15,0,Clear,0,48.04785778838177,0
Park Area,40.79709523992698,-73.99466753068741,Stalking,4,10,0,Clear,1,63.23085252810856,1
Park Area,40.782831109715644,-73.9790247530169,Sexual Assault,8,23,1,Fog,0,51.53716468711152,1
Park Area,40.77337190736392,-73.96420250332511,Indecent Exposure,4,11,0,Rain,1,65.28422257862165,1
Park Area,40.77810906647039,-73.98017082674366,Robbery,3,10,0,Clear,1,37.55720976735296,0
Park Area,40.78301422964239,-73.97253707644862,Harassment,3,8,0,Clear,1,52.25685072739971,1
Park Area,40.784897234485356,-73.96777569907005,Assault,5,14,0,Clear,0,43.37473628442273,0
Park Area,40.77468815759086,-73.98019105291243,Assault,5,0,1,Clear,0,55.45681638190336,1
Park Area,40.780147842922865,-73.9454123962704,Eve Teasing,2,12,0,Clear,1,53.93484009201066,1
Park Area,40.796838901537676,-73.96969130716128,Verbal Abuse,2,11,0,Rain,0,44.323513572850516,0
Park Area,40.78933640785952,-73.94889992849146,Stalking,4,13,0,Fog,0,37.369553588203175,0
Park Area,40.79342775266667,-73.96842621129848,Robbery,3,10,0,Snow,0,40.76499377086779,0
Park Area,40.78233220465823,-73.96888809340918,Stalking,4,15,0,Clear,1,72.2011248506899,1
Park Area,40.78571053738215,-73.97234975101257,Eve Teasing,2,18,1,Clear,0,36.339335001634595,0
Park Area,40.77438226646121,-73.96476814788866,Assault,5,9,0,Fog,1,60.908450205317706,1
Park Area,40.77911152161268,-73.96435231210381,Assault,5,10,0,Rain,1,45.82303227460098,0
Park Area,40.77283740395579,-73.97365908768778,Verbal Abuse,2,0,1,Rain,0,37.155037214478774,0
Park Area,40.778600162776485,-73.94547055446,Verbal Abuse,2,3,1,Fog,1,49.87433415699594,0
Park Area,40.76561536151735,-73.95727697944932,Eve Teasing,2,12,0,Fog,0,39.91770825545122,0
Park Area,40.78861236348114,-73.97404951488913,Eve Teasing,2,7,0,Clear,0,51.588258992096506,1
Park Area,40.7833171876888,-73.96623265895288,Assault,5,9,0,Clear,0,40.04817401586061,0
Park Area,40.776006442949466,-73.95264568224243,Assault,5,13,0,Clear,0,52.610453942475175,1
Park Area,40.78322630566981,-73.96056162075205,Robbery,3,12,0,Rain,0,43.01777777526249,0
Park Area,40.771638282247324,-73.96686968429468,Robbery,3,21,1,Clear,0,34.4974500284739,0
Park Area,40.78447645266212,-73.95992775017463,Harassment,3,20,1,Clear,1,56.72526959388334,1
Park Area,40.77852499700294,-73.9734229571677,Indecent Exposure,4,15,0,Clear,0,59.01712217192295,1
